Year,Day,Hour,Time(s),Receptor name,X(m),Y(m),Z(m),val,Conc|ug/m3|O3|Toutes les sources|-| 1hr,Conc|ug/m3|PM10|Toutes les sources|-| 1hr
 2011,  203,   18,     -999,MI-28213            ,  656438.12, 2087170.12,       1.50,  0.316451E+02,  0.379178E+02,  0.108037E+02
 2011,  203,   18,     -999,MI-28214            ,  656537.88, 2087177.88,       1.50,  0.492123E+02,  0.239115E+02,  0.132189E+02
 2011,  203,   18,     -999,MI-28215            ,  656476.75, 2087201.38,       1.50,  0.371570E+02,  0.362519E+02,  0.131447E+02
 2011,  203,   18,     -999,MI-28216            ,  656499.25, 2087199.62,       1.50,  0.527890E+02,  0.252231E+02,  0.161228E+02
 2011,  203,   18,     -999,MI-28217            ,  656438.12, 2087204.25,       1.50,  0.292478E+02,  0.401171E+02,  0.106460E+02
 2011,  203,   18,     -999,MI-28218            ,  656537.88, 2087196.75,       1.50,  0.489224E+02,  0.241681E+02,  0.131965E+02
 2011,  203,   18,     -999,MI-28219            ,  656479.38, 2087224.88,       1.50,  0.361741E+02,  0.371922E+02,  0.131033E+02
 2011,  203,   18,     -999,MI-28220            ,  656501.62, 2087221.12,       1.50,  0.551824E+02,  0.241820E+02,  0.169566E+02
 2011,  203,   18,     -999,MI-28221            ,  656441.19, 2087231.25,       1.50,  0.283201E+02,  0.409690E+02,  0.105837E+02
 2011,  203,   18,     -999,MI-28222            ,  656539.81, 2087214.75,       1.50,  0.486452E+02,  0.244164E+02,  0.131783E+02
 2011,  203,   18,     -999,MI-28223            ,  659855.19, 2090828.50,       1.50,  0.548344E+02,  0.187561E+02,  0.127832E+02
 2011,  203,   18,     -999,MI-28224            ,  659909.19, 2090830.50,       1.50,  0.724143E+02,  0.868824E+01,  0.173475E+02
 2011,  203,   18,     -999,MI-28225            ,  659762.25, 2090825.25,       1.50,  0.497563E+02,  0.222308E+02,  0.118635E+02
 2011,  203,   18,     -999,MI-28226            ,  659848.81, 2091010.50,       1.50,  0.553600E+02,  0.182554E+02,  0.127851E+02
 2011,  203,   18,     -999,MI-28227            ,  659902.81, 2091012.50,       1.50,  0.678534E+02,  0.106572E+02,  0.157582E+02
 2011,  203,   18,     -999,MI-28228            ,  659755.88, 2091007.25,       1.50,  0.505071E+02,  0.215754E+02,  0.119126E+02
 2011,  203,   18,     -999,MI-28229            ,  659862.62, 2091104.75,       1.50,  0.565303E+02,  0.174849E+02,  0.130292E+02
 2011,  203,   18,     -999,MI-28230            ,  659915.38, 2091093.25,       1.50,  0.707991E+02,  0.868794E+01,  0.163378E+02
 2011,  203,   18,     -999,MI-28231            ,  659771.75, 2091124.62,       1.50,  0.506643E+02,  0.213610E+02,  0.118907E+02
 2011,  203,   18,     -999,MI-28232            ,  659896.06, 2091211.88,       1.50,  0.597401E+02,  0.152433E+02,  0.135899E+02
 2011,  203,   18,     -999,MI-28233            ,  659944.94, 2091189.12,       1.50,  0.759921E+02,  0.564694E+01,  0.175189E+02
 2011,  203,   18,     -999,MI-28234            ,  659811.75, 2091251.25,       1.50,  0.520166E+02,  0.202031E+02,  0.120059E+02
 2011,  203,   18,     -999,MI-28235            ,  659915.75, 2091274.62,       1.50,  0.600374E+02,  0.146737E+02,  0.133952E+02
 2011,  203,   18,     -999,MI-28236            ,  659969.25, 2091267.38,       1.50,  0.814809E+02,  0.392275E+01,  0.196786E+02
 2011,  203,   18,     -999,MI-28237            ,  659823.62, 2091287.25,       1.50,  0.524800E+02,  0.198096E+02,  0.120449E+02
 2011,  203,   18,     -999,MI-28318            ,  658027.00, 2086225.62,       1.50,  0.733413E+02,  0.853705E+01,  0.184434E+02
 2011,  203,   18,     -999,MI-28319            ,  658027.00, 2086192.38,       1.50,  0.628824E+02,  0.135572E+02,  0.150889E+02
 2011,  203,   18,     -999,MI-28320            ,  658027.00, 2086283.00,       1.50,  0.638743E+02,  0.100604E+02,  0.136367E+02
 2011,  203,   18,     -999,MI-28321            ,  658027.00, 2086135.00,       1.50,  0.601049E+02,  0.136222E+02,  0.134733E+02
 2011,  203,   18,     -999,MI-28322            ,  658044.75, 2086226.12,       1.50,  0.746461E+02,  0.773138E+01,  0.187409E+02
 2011,  203,   18,     -999,MI-28323            ,  658046.25, 2086192.88,       1.50,  0.633324E+02,  0.132205E+02,  0.151750E+02
 2011,  203,   18,     -999,MI-28324            ,  658042.31, 2086283.38,       1.50,  0.637219E+02,  0.102376E+02,  0.136608E+02
 2011,  203,   18,     -999,MI-28325            ,  658048.69, 2086135.62,       1.50,  0.604825E+02,  0.134878E+02,  0.136328E+02
 2011,  203,   18,     -999,MI-28326            ,  658086.94, 2086227.62,       1.50,  0.746912E+02,  0.715544E+01,  0.184408E+02
 2011,  203,   18,     -999,MI-28327            ,  658088.06, 2086194.38,       1.50,  0.628785E+02,  0.127774E+02,  0.146616E+02
 2011,  203,   18,     -999,MI-28328            ,  658085.06, 2086285.00,       1.50,  0.661982E+02,  0.836029E+01,  0.140492E+02
 2011,  203,   18,     -999,MI-28329            ,  658089.94, 2086137.00,       1.50,  0.603148E+02,  0.130760E+02,  0.133059E+02
 2011,  203,   18,     -999,MI-28330            ,  658186.62, 2086201.50,       1.50,  0.609039E+02,  0.151484E+02,  0.148453E+02
 2011,  203,   18,     -999,MI-28331            ,  658185.38, 2086227.50,       1.50,  0.712547E+02,  0.923726E+01,  0.175646E+02
 2011,  203,   18,     -999,MI-28332            ,  658188.88, 2086156.62,       1.50,  0.571808E+02,  0.150907E+02,  0.126099E+02
 2011,  203,   18,     -999,MI-28333            ,  658183.12, 2086272.38,       1.50,  0.656177E+02,  0.944856E+01,  0.143641E+02
 2011,  203,   18,     -999,MI-28334            ,  658149.38, 2086199.50,       1.50,  0.618742E+02,  0.143280E+02,  0.149474E+02
 2011,  203,   18,     -999,MI-28335            ,  658147.62, 2086225.50,       1.50,  0.745938E+02,  0.811197E+01,  0.188851E+02
 2011,  203,   18,     -999,MI-28336            ,  658152.38, 2086154.62,       1.50,  0.581424E+02,  0.142844E+02,  0.127170E+02
 2011,  203,   18,     -999,MI-28337            ,  658144.62, 2086270.38,       1.50,  0.677853E+02,  0.796122E+01,  0.147856E+02
 2011,  203,   18,     -999,MI-28338            ,  658136.50, 2086199.00,       1.50,  0.624184E+02,  0.139080E+02,  0.150265E+02
 2011,  203,   18,     -999,MI-28339            ,  658136.50, 2086225.00,       1.50,  0.755023E+02,  0.783083E+01,  0.192665E+02
 2011,  203,   18,     -999,MI-28340            ,  658136.50, 2086154.00,       1.50,  0.583628E+02,  0.141769E+02,  0.127887E+02
 2011,  203,   18,     -999,MI-28341            ,  658136.50, 2086270.00,       1.50,  0.681366E+02,  0.773581E+01,  0.148617E+02
 2011,  203,   18,     -999,MI-28342            ,  658123.50, 2086199.00,       1.50,  0.634967E+02,  0.132856E+02,  0.153058E+02
 2011,  203,   18,     -999,MI-28343            ,  658123.50, 2086225.00,       1.50,  0.761269E+02,  0.734373E+01,  0.193731E+02
 2011,  203,   18,     -999,MI-28344            ,  658123.50, 2086154.00,       1.50,  0.588050E+02,  0.138537E+02,  0.128643E+02
 2011,  203,   18,     -999,MI-28345            ,  658123.50, 2086270.00,       1.50,  0.680257E+02,  0.791972E+01,  0.149065E+02
 2011,  203,   18,     -999,MI-28346            ,  659556.12, 2087595.00,       1.50,  0.936283E+02,  0.110902E+01,  0.253205E+02
 2011,  203,   18,     -999,MI-28347            ,  659573.88, 2087569.00,       1.50,  0.926995E+02,  0.123560E+01,  0.249236E+02
 2011,  203,   18,     -999,MI-28348            ,  659525.62, 2087639.88,       1.50,  0.799151E+02,  0.225460E+01,  0.179581E+02
 2011,  203,   18,     -999,MI-28349            ,  659604.38, 2087524.12,       1.50,  0.756735E+02,  0.333003E+01,  0.161366E+02
 2011,  203,   18,     -999,MI-28350            ,  659606.56, 2087629.62,       1.50,  0.953501E+02,  0.105400E+01,  0.262708E+02
 2011,  203,   18,     -999,MI-28351            ,  659625.44, 2087604.38,       1.50,  0.910250E+02,  0.136739E+01,  0.240127E+02
 2011,  203,   18,     -999,MI-28352            ,  659658.00, 2087561.00,       1.50,  0.756587E+02,  0.336633E+01,  0.161381E+02
 2011,  203,   18,     -999,MI-28353            ,  659625.62, 2087643.62,       1.50,  0.946486E+02,  0.107731E+01,  0.258570E+02
 2011,  203,   18,     -999,MI-28354            ,  659644.12, 2087618.12,       1.50,  0.909571E+02,  0.136924E+01,  0.239703E+02
 2011,  203,   18,     -999,MI-28355            ,  659791.38, 2087725.38,       1.50,  0.894151E+02,  0.146890E+01,  0.230925E+02
 2011,  203,   18,     -999,MI-28356            ,  659807.62, 2087766.62,       1.50,  0.978438E+02,  0.981902E+00,  0.276259E+02
 2011,  203,   18,     -999,MI-28357            ,  659812.38, 2087735.38,       1.50,  0.868085E+02,  0.173349E+01,  0.217053E+02
 2011,  203,   18,     -999,MI-28358            ,  659799.38, 2087820.12,       1.50,  0.819135E+02,  0.201702E+01,  0.188462E+02
 2011,  203,   18,     -999,MI-28359            ,  650154.25, 2084612.75,       1.50,  0.626930E+02,  0.203600E+02,  0.156972E+02
 2011,  203,   18,     -999,MI-28360            ,  650161.88, 2084605.12,       1.50,  0.427866E+02,  0.299111E+02,  0.114547E+02
 2011,  203,   18,     -999,MI-28361            ,  650142.12, 2084624.88,       1.50,  0.317418E+02,  0.387261E+02,  0.104415E+02
 2011,  203,   18,     -999,MI-28362            ,  650114.38, 2084567.38,       1.50,  0.627543E+02,  0.202292E+02,  0.156711E+02
 2011,  203,   18,     -999,MI-28363            ,  650122.56, 2084560.38,       1.50,  0.440656E+02,  0.289155E+02,  0.115815E+02
 2011,  203,   18,     -999,MI-28364            ,  650101.44, 2084578.62,       1.50,  0.323690E+02,  0.381700E+02,  0.104775E+02
 2011,  203,   18,     -999,MI-28365            ,  650061.88, 2084506.88,       1.50,  0.671891E+02,  0.176067E+02,  0.164268E+02
 2011,  203,   18,     -999,MI-28366            ,  650070.06, 2084499.88,       1.50,  0.480126E+02,  0.260482E+02,  0.120511E+02
 2011,  203,   18,     -999,MI-28367            ,  650048.94, 2084518.12,       1.50,  0.360871E+02,  0.351514E+02,  0.107993E+02
 2011,  203,   18,     -999,MI-28368            ,  650018.81, 2084458.38,       1.50,  0.690272E+02,  0.167528E+02,  0.168294E+02
 2011,  203,   18,     -999,MI-28369            ,  650026.94, 2084451.12,       1.50,  0.484179E+02,  0.258069E+02,  0.121199E+02
 2011,  203,   18,     -999,MI-28370            ,  650006.06, 2084469.88,       1.50,  0.383762E+02,  0.334044E+02,  0.110419E+02
 2011,  203,   18,     -999,MI-28371            ,  649970.38, 2084404.38,       1.50,  0.675352E+02,  0.174732E+02,  0.165180E+02
 2011,  203,   18,     -999,MI-28372            ,  649978.44, 2084397.12,       1.50,  0.478556E+02,  0.262307E+02,  0.120637E+02
 2011,  203,   18,     -999,MI-28373            ,  649957.56, 2084415.88,       1.50,  0.388846E+02,  0.329758E+02,  0.110827E+02
 2011,  203,   18,     -999,MI-28374            ,  649935.31, 2084365.88,       1.50,  0.668344E+02,  0.178263E+02,  0.163759E+02
 2011,  203,   18,     -999,MI-28375            ,  649943.25, 2084358.50,       1.50,  0.465739E+02,  0.271667E+02,  0.119139E+02
 2011,  203,   18,     -999,MI-28376            ,  649922.75, 2084377.50,       1.50,  0.398271E+02,  0.321564E+02,  0.111441E+02
 2011,  203,   18,     -999,MI-28377            ,  649916.75, 2084346.25,       1.50,  0.673590E+02,  0.176741E+02,  0.165262E+02
 2011,  203,   18,     -999,MI-28378            ,  649924.38, 2084338.62,       1.50,  0.431497E+02,  0.297063E+02,  0.115264E+02
 2011,  203,   18,     -999,MI-28379            ,  649904.62, 2084358.38,       1.50,  0.414531E+02,  0.308941E+02,  0.113070E+02
 2011,  203,   18,     -999,MI-28380            ,  649898.88, 2084331.00,       1.50,  0.658435E+02,  0.186113E+02,  0.162837E+02
 2011,  203,   18,     -999,MI-28381            ,  649905.38, 2084322.25,       1.50,  0.398546E+02,  0.321482E+02,  0.111528E+02
 2011,  203,   18,     -999,MI-28382            ,  649888.62, 2084344.75,       1.50,  0.421705E+02,  0.304033E+02,  0.114044E+02
 2011,  203,   18,     -999,MI-28383            ,  649869.81, 2084310.38,       1.50,  0.645149E+02,  0.194628E+02,  0.160828E+02
 2011,  203,   18,     -999,MI-28384            ,  649876.00, 2084301.50,       1.50,  0.392156E+02,  0.326603E+02,  0.110954E+02
 2011,  203,   18,     -999,MI-28385            ,  649860.00, 2084324.50,       1.50,  0.411146E+02,  0.312966E+02,  0.113273E+02
 2011,  203,   18,     -999,MI-28386            ,  649817.81, 2084273.88,       1.50,  0.637845E+02,  0.201595E+02,  0.160602E+02
 2011,  203,   18,     -999,MI-28387            ,  649824.06, 2084265.12,       1.50,  0.384106E+02,  0.333927E+02,  0.110566E+02
 2011,  203,   18,     -999,MI-28388            ,  649807.94, 2084287.88,       1.50,  0.394816E+02,  0.326205E+02,  0.111861E+02
 2011,  203,   18,     -999,MI-28389            ,  649760.25, 2084233.88,       1.50,  0.618993E+02,  0.217922E+02,  0.159371E+02
 2011,  203,   18,     -999,MI-28390            ,  649766.38, 2084225.00,       1.50,  0.346873E+02,  0.365294E+02,  0.107787E+02
 2011,  203,   18,     -999,MI-28391            ,  649750.62, 2084248.00,       1.50,  0.387410E+02,  0.333312E+02,  0.111644E+02
 2011,  203,   18,     -999,MI-28392            ,  649711.25, 2084200.88,       1.50,  0.583227E+02,  0.244218E+02,  0.155244E+02
 2011,  203,   18,     -999,MI-28393            ,  649717.19, 2084191.75,       1.50,  0.314396E+02,  0.391344E+02,  0.104861E+02
 2011,  203,   18,     -999,MI-28394            ,  649701.81, 2084215.25,       1.50,  0.368226E+02,  0.349859E+02,  0.110361E+02
 2011,  203,   18,     -999,MI-28395            ,  649621.31, 2084139.50,       1.50,  0.537846E+02,  0.271861E+02,  0.147821E+02
 2011,  203,   18,     -999,MI-28396            ,  649627.44, 2084130.62,       1.50,  0.319496E+02,  0.388044E+02,  0.105637E+02
 2011,  203,   18,     -999,MI-28397            ,  649611.56, 2084153.62,       1.50,  0.371966E+02,  0.349122E+02,  0.111575E+02
 2011,  203,   18,     -999,MI-28398            ,  649471.31, 2084036.25,       1.50,  0.548627E+02,  0.266458E+02,  0.150058E+02
 2011,  203,   18,     -999,MI-28399            ,  649477.44, 2084027.38,       1.50,  0.307177E+02,  0.400187E+02,  0.105407E+02
 2011,  203,   18,     -999,MI-28400            ,  649461.56, 2084050.38,       1.50,  0.360634E+02,  0.358032E+02,  0.110507E+02
 2011,  203,   18,     -999,MI-28401            ,  649331.81, 2083940.12,       1.50,  0.506755E+02,  0.291110E+02,  0.142808E+02
 2011,  203,   18,     -999,MI-28402            ,  649337.94, 2083931.25,       1.50,  0.244475E+02,  0.451904E+02,  0.100222E+02
 2011,  203,   18,     -999,MI-28403            ,  649322.06, 2083954.25,       1.50,  0.425413E+02,  0.309681E+02,  0.117665E+02
 2011,  203,   18,     -999,MI-28404            ,  649181.81, 2083836.62,       1.50,  0.460595E+02,  0.322026E+02,  0.136316E+02
 2011,  203,   18,     -999,MI-28405            ,  649187.94, 2083827.75,       1.50,  0.201713E+02,  0.488653E+02,  0.972958E+01
 2011,  203,   18,     -999,MI-28406            ,  649172.06, 2083850.75,       1.50,  0.423145E+02,  0.314077E+02,  0.118448E+02
 2011,  203,   18,     -999,MI-28407            ,  649060.81, 2083752.88,       1.50,  0.393653E+02,  0.364058E+02,  0.125827E+02
 2011,  203,   18,     -999,MI-28408            ,  649067.00, 2083744.00,       1.50,  0.153649E+02,  0.529456E+02,  0.938091E+01
 2011,  203,   18,     -999,MI-28409            ,  649051.00, 2083767.00,       1.50,  0.479621E+02,  0.276028E+02,  0.126311E+02
 2011,  203,   18,     -999,MI-28410            ,  648950.81, 2083676.88,       1.50,  0.305469E+02,  0.426645E+02,  0.114743E+02
 2011,  203,   18,     -999,MI-28411            ,  648956.94, 2083668.00,       1.50,  0.129079E+02,  0.550319E+02,  0.920152E+01
 2011,  203,   18,     -999,MI-28412            ,  648941.06, 2083691.00,       1.50,  0.448974E+02,  0.300674E+02,  0.123556E+02
 2011,  203,   18,     -999,MI-28413            ,  648828.38, 2083590.00,       1.50,  0.244531E+02,  0.471995E+02,  0.107905E+02
 2011,  203,   18,     -999,MI-28414            ,  648834.75, 2083581.25,       1.50,  0.120782E+02,  0.557270E+02,  0.913894E+01
 2011,  203,   18,     -999,MI-28415            ,  648818.25, 2083603.75,       1.50,  0.384463E+02,  0.348631E+02,  0.116304E+02
 2011,  203,   18,     -999,MI-28416            ,  648726.25, 2083503.38,       1.50,  0.267141E+02,  0.453530E+02,  0.109839E+02
 2011,  203,   18,     -999,MI-28417            ,  648734.06, 2083495.75,       1.50,  0.131021E+02,  0.548230E+02,  0.920166E+01
 2011,  203,   18,     -999,MI-28418            ,  648713.94, 2083515.25,       1.50,  0.355444E+02,  0.368930E+02,  0.112565E+02
 2011,  203,   18,     -999,MI-28419            ,  648657.56, 2083421.62,       1.50,  0.279096E+02,  0.442327E+02,  0.110312E+02
 2011,  203,   18,     -999,MI-28420            ,  648666.38, 2083415.25,       1.50,  0.140416E+02,  0.540005E+02,  0.926109E+01
 2011,  203,   18,     -999,MI-28421            ,  648643.62, 2083431.75,       1.50,  0.341887E+02,  0.378013E+02,  0.110664E+02
 2011,  203,   18,     -999,MI-28422            ,  648620.75, 2083368.38,       1.50,  0.287250E+02,  0.436361E+02,  0.111270E+02
 2011,  203,   18,     -999,MI-28423            ,  648630.06, 2083363.00,       1.50,  0.142200E+02,  0.538322E+02,  0.926786E+01
 2011,  203,   18,     -999,MI-28424            ,  648605.94, 2083377.00,       1.50,  0.332435E+02,  0.384842E+02,  0.109526E+02
 2011,  203,   18,     -999,MI-28425            ,  648599.75, 2083332.00,       1.50,  0.265035E+02,  0.452502E+02,  0.108624E+02
 2011,  203,   18,     -999,MI-28426            ,  648609.12, 2083326.62,       1.50,  0.141704E+02,  0.538782E+02,  0.926578E+01
 2011,  203,   18,     -999,MI-28427            ,  648584.88, 2083340.62,       1.50,  0.321447E+02,  0.392792E+02,  0.108205E+02
 2011,  203,   18,     -999,MI-28428            ,  648509.25, 2083173.88,       1.50,  0.258915E+02,  0.456530E+02,  0.107739E+02
 2011,  203,   18,     -999,MI-28429            ,  648518.62, 2083168.50,       1.50,  0.138921E+02,  0.541234E+02,  0.924945E+01
 2011,  203,   18,     -999,MI-28430            ,  648494.38, 2083182.50,       1.50,  0.320476E+02,  0.394067E+02,  0.108311E+02
 2011,  203,   18,     -999,MI-28431            ,  648418.75, 2083015.75,       1.50,  0.246691E+02,  0.466814E+02,  0.106807E+02
 2011,  203,   18,     -999,MI-28432            ,  648428.12, 2083010.38,       1.50,  0.128323E+02,  0.550712E+02,  0.918935E+01
 2011,  203,   18,     -999,MI-28433            ,  648403.88, 2083024.38,       1.50,  0.312770E+02,  0.401497E+02,  0.108086E+02
 2011,  203,   18,     -999,MI-28434            ,  648357.00, 2082928.62,       1.50,  0.208657E+02,  0.496482E+02,  0.103020E+02
 2011,  203,   18,     -999,MI-28435            ,  648365.62, 2082922.00,       1.50,  0.120003E+02,  0.557882E+02,  0.913054E+01
 2011,  203,   18,     -999,MI-28436            ,  648343.38, 2082939.00,       1.50,  0.302019E+02,  0.410889E+02,  0.107374E+02
 2011,  203,   18,     -999,MI-28437            ,  648285.75, 2082841.75,       1.50,  0.174639E+02,  0.521732E+02,  0.991640E+01
 2011,  203,   18,     -999,MI-28438            ,  648293.50, 2082834.25,       1.50,  0.114925E+02,  0.562336E+02,  0.909871E+01
 2011,  203,   18,     -999,MI-28439            ,  648273.50, 2082853.75,       1.50,  0.295875E+02,  0.417219E+02,  0.107349E+02
 2011,  203,   18,     -999,MI-28440            ,  648254.00, 2082807.12,       1.50,  0.187313E+02,  0.514640E+02,  0.101479E+02
 2011,  203,   18,     -999,MI-28441            ,  648262.56, 2082800.50,       1.50,  0.113485E+02,  0.563615E+02,  0.909019E+01
 2011,  203,   18,     -999,MI-28442            ,  648240.44, 2082817.50,       1.50,  0.288502E+02,  0.423242E+02,  0.106721E+02
 2011,  203,   18,     -999,MI-28443            ,  648192.00, 2082752.50,       1.50,  0.147546E+02,  0.542453E+02,  0.963242E+01
 2011,  203,   18,     -999,MI-28444            ,  648198.81, 2082744.12,       1.50,  0.112545E+02,  0.564423E+02,  0.908339E+01
 2011,  203,   18,     -999,MI-28445            ,  648181.19, 2082765.88,       1.50,  0.287374E+02,  0.425372E+02,  0.107083E+02
 2011,  203,   18,     -999,MI-28446            ,  648094.69, 2082680.88,       1.50,  0.137382E+02,  0.550991E+02,  0.955458E+01
 2011,  203,   18,     -999,MI-28447            ,  648100.62, 2082671.75,       1.50,  0.112255E+02,  0.564671E+02,  0.908071E+01
 2011,  203,   18,     -999,MI-28448            ,  648085.38, 2082695.25,       1.50,  0.282747E+02,  0.430085E+02,  0.107040E+02
 2011,  203,   18,     -999,MI-28449            ,  648023.56, 2082636.75,       1.50,  0.130466E+02,  0.555360E+02,  0.944665E+01
 2011,  203,   18,     -999,MI-28450            ,  648029.00, 2082627.38,       1.50,  0.112275E+02,  0.564651E+02,  0.908023E+01
 2011,  203,   18,     -999,MI-28451            ,  648015.00, 2082651.62,       1.50,  0.280683E+02,  0.432256E+02,  0.107044E+02
 2011,  203,   18,     -999,MI-28452            ,  647972.94, 2082609.25,       1.50,  0.130543E+02,  0.556142E+02,  0.947809E+01
 2011,  203,   18,     -999,MI-28453            ,  647977.88, 2082599.50,       1.50,  0.112333E+02,  0.564599E+02,  0.907929E+01
 2011,  203,   18,     -999,MI-28454            ,  647965.12, 2082624.50,       1.50,  0.278868E+02,  0.434087E+02,  0.107008E+02
 2011,  203,   18,     -999,MI-28455            ,  647934.00, 2082592.00,       1.50,  0.122534E+02,  0.560372E+02,  0.932086E+01
 2011,  203,   18,     -999,MI-28456            ,  647937.44, 2082581.75,       1.50,  0.112370E+02,  0.564564E+02,  0.907811E+01
 2011,  203,   18,     -999,MI-28457            ,  647928.56, 2082608.25,       1.50,  0.280851E+02,  0.432954E+02,  0.107350E+02
 2011,  203,   18,     -999,MI-28458            ,  647897.12, 2082578.50,       1.50,  0.121490E+02,  0.560690E+02,  0.929097E+01
 2011,  203,   18,     -999,MI-28459            ,  647901.06, 2082568.50,       1.50,  0.112396E+02,  0.564540E+02,  0.907754E+01
 2011,  203,   18,     -999,MI-28460            ,  647890.94, 2082594.50,       1.50,  0.278826E+02,  0.434686E+02,  0.107203E+02
 2011,  203,   18,     -999,MI-28461            ,  647806.25, 2082552.50,       1.50,  0.125462E+02,  0.559223E+02,  0.939171E+01
 2011,  203,   18,     -999,MI-28462            ,  647808.94, 2082541.88,       1.50,  0.112456E+02,  0.564484E+02,  0.907705E+01
 2011,  203,   18,     -999,MI-28463            ,  647802.06, 2082569.12,       1.50,  0.279969E+02,  0.433841E+02,  0.107327E+02
 2011,  203,   18,     -999,MI-28512            ,  647113.19, 2082434.62,       1.50,  0.276147E+02,  0.472408E+02,  0.120473E+02
 2011,  203,   18,     -999,MI-28513            ,  647111.31, 2082445.25,       1.50,  0.266979E+02,  0.444693E+02,  0.106295E+02
 2011,  203,   18,     -999,MI-28514            ,  647116.06, 2082417.75,       1.50,  0.112906E+02,  0.564061E+02,  0.907821E+01
 2011,  203,   18,     -999,MI-28515            ,  647292.75, 2082465.25,       1.50,  0.276482E+02,  0.472092E+02,  0.120487E+02
 2011,  203,   18,     -999,MI-28516            ,  647290.88, 2082475.88,       1.50,  0.268772E+02,  0.443125E+02,  0.106408E+02
 2011,  203,   18,     -999,MI-28517            ,  647295.62, 2082448.38,       1.50,  0.112785E+02,  0.564174E+02,  0.907786E+01
 2011,  203,   18,     -999,MI-28518            ,  647472.25, 2082496.00,       1.50,  0.279924E+02,  0.469740E+02,  0.120955E+02
 2011,  203,   18,     -999,MI-28519            ,  647470.38, 2082506.62,       1.50,  0.270437E+02,  0.441480E+02,  0.106444E+02
 2011,  203,   18,     -999,MI-28520            ,  647475.12, 2082479.12,       1.50,  0.112664E+02,  0.564291E+02,  0.907770E+01
 2011,  203,   18,     -999,MI-28521            ,  647651.81, 2082526.62,       1.50,  0.281078E+02,  0.468835E+02,  0.121073E+02
 2011,  203,   18,     -999,MI-28522            ,  647649.94, 2082537.25,       1.50,  0.272570E+02,  0.439626E+02,  0.106587E+02
 2011,  203,   18,     -999,MI-28523            ,  647654.69, 2082509.75,       1.50,  0.112561E+02,  0.564387E+02,  0.907783E+01
 2011,  203,   18,     -999,MI-28524            ,  659000.69, 2083362.12,       1.50,  0.587386E+02,  0.187631E+02,  0.148493E+02
 2011,  203,   18,     -999,MI-28525            ,  658999.69, 2083373.00,       1.50,  0.578020E+02,  0.176721E+02,  0.137602E+02
 2011,  203,   18,     -999,MI-28526            ,  659002.31, 2083345.00,       1.50,  0.509107E+02,  0.228333E+02,  0.123258E+02
 2011,  203,   18,     -999,MI-28527            ,  659095.62, 2083340.75,       1.50,  0.556738E+02,  0.205155E+02,  0.144137E+02
 2011,  203,   18,     -999,MI-28528            ,  659103.06, 2083348.75,       1.50,  0.530064E+02,  0.204528E+02,  0.128476E+02
 2011,  203,   18,     -999,MI-28529            ,  659083.94, 2083328.25,       1.50,  0.446325E+02,  0.266741E+02,  0.112884E+02
 2011,  203,   18,     -999,MI-28530            ,  659170.06, 2083306.62,       1.50,  0.552877E+02,  0.206625E+02,  0.142813E+02
 2011,  203,   18,     -999,MI-28531            ,  659171.94, 2083317.25,       1.50,  0.533578E+02,  0.201160E+02,  0.128720E+02
 2011,  203,   18,     -999,MI-28532            ,  659167.06, 2083289.75,       1.50,  0.459504E+02,  0.252519E+02,  0.112709E+02
 2011,  203,   18,     -999,MI-28533            ,  659226.06, 2083299.00,       1.50,  0.546718E+02,  0.216514E+02,  0.145575E+02
 2011,  203,   18,     -999,MI-28534            ,  659225.00, 2083309.75,       1.50,  0.517803E+02,  0.214400E+02,  0.127506E+02
 2011,  203,   18,     -999,MI-28535            ,  659227.75, 2083282.00,       1.50,  0.449340E+02,  0.256623E+02,  0.110255E+02
 2011,  203,   18,     -999,MI-28536            ,  659407.31, 2083317.25,       1.50,  0.442283E+02,  0.302713E+02,  0.135219E+02
 2011,  203,   18,     -999,MI-28537            ,  659406.25, 2083328.00,       1.50,  0.451673E+02,  0.273963E+02,  0.124397E+02
 2011,  203,   18,     -999,MI-28538            ,  659409.00, 2083300.25,       1.50,  0.352497E+02,  0.343055E+02,  0.104957E+02
 2011,  203,   18,     -999,MI-28539            ,  659472.88, 2083340.00,       1.50,  0.456923E+02,  0.297744E+02,  0.141594E+02
 2011,  203,   18,     -999,MI-28540            ,  659468.94, 2083350.00,       1.50,  0.450429E+02,  0.275192E+02,  0.124850E+02
 2011,  203,   18,     -999,MI-28541            ,  659479.06, 2083324.00,       1.50,  0.325979E+02,  0.367510E+02,  0.103827E+02
 2011,  203,   18,     -999,MI-28542            ,  659588.50, 2083394.25,       1.50,  0.465601E+02,  0.295422E+02,  0.146117E+02
 2011,  203,   18,     -999,MI-28543            ,  659583.25, 2083403.75,       1.50,  0.441431E+02,  0.282645E+02,  0.124461E+02
 2011,  203,   18,     -999,MI-28544            ,  659596.75, 2083379.25,       1.50,  0.296075E+02,  0.395164E+02,  0.102646E+02
 2011,  203,   18,     -999,MI-28545            ,  659660.44, 2083434.62,       1.50,  0.474784E+02,  0.290751E+02,  0.149206E+02
 2011,  203,   18,     -999,MI-28546            ,  659654.81, 2083443.88,       1.50,  0.435292E+02,  0.287747E+02,  0.124048E+02
 2011,  203,   18,     -999,MI-28547            ,  659669.31, 2083419.88,       1.50,  0.284948E+02,  0.405470E+02,  0.102264E+02
